Date	State	Category	Dollars
2022-10-16	Illinois	Commercially prepared items	"$193,391,408"
2022-10-23	Illinois	Commercially prepared items	"$191,349,917"
2022-10-30	Illinois	Commercially prepared items	"$207,246,623"
2022-11-06	Illinois	Commercially prepared items	"$194,940,831"
2022-11-13	Illinois	Commercially prepared items	"$190,076,726"
2022-11-20	Illinois	Commercially prepared items	"$197,146,804"
2022-11-27	Illinois	Commercially prepared items	"$183,949,598"
2022-12-04	Illinois	Commercially prepared items	"$186,997,927"
2022-12-11	Illinois	Commercially prepared items	"$203,569,430"
2022-12-18	Illinois	Commercially prepared items	"$212,212,387"
2022-12-25	Illinois	Commercially prepared items	"$232,656,360"
2022-01-02	Indiana	Commercially prepared items	"$92,799,193"
2022-01-09	Indiana	Commercially prepared items	"$93,456,210"
2022-01-16	Indiana	Commercially prepared items	"$103,207,388"
2022-01-23	Indiana	Commercially prepared items	"$102,622,967"
2022-01-30	Indiana	Commercially prepared items	"$101,538,583"
2022-02-06	Indiana	Commercially prepared items	"$113,223,962"
2022-02-13	Indiana	Commercially prepared items	"$114,077,788"
2022-02-20	Indiana	Commercially prepared items	"$109,421,376"
2022-02-27	Indiana	Commercially prepared items	"$103,199,014"
2022-03-06	Indiana	Commercially prepared items	"$102,794,615"
2022-03-13	Indiana	Commercially prepared items	"$107,391,975"
2022-03-20	Indiana	Commercially prepared items	"$104,381,232"
2022-03-27	Indiana	Commercially prepared items	"$104,500,928"
2022-04-03	Indiana	Commercially prepared items	"$104,038,173"
2022-04-10	Indiana	Commercially prepared items	"$108,239,582"
2022-04-17	Indiana	Commercially prepared items	"$127,886,853"
2022-04-24	Indiana	Commercially prepared items	"$102,780,005"
2022-05-01	Indiana	Commercially prepared items	"$102,487,529"
2022-05-08	Indiana	Commercially prepared items	"$107,626,826"
2022-05-15	Indiana	Commercially prepared items	"$103,678,567"
2022-05-22	Indiana	Commercially prepared items	"$107,591,148"
2022-05-29	Indiana	Commercially prepared items	"$113,721,952"
2022-06-05	Indiana	Commercially prepared items	"$104,186,162"
2022-06-12	Indiana	Commercially prepared items	"$107,595,462"
2022-06-19	Indiana	Commercially prepared items	"$109,497,164"
2022-06-26	Indiana	Commercially prepared items	"$105,301,138"
2022-07-03	Indiana	Commercially prepared items	"$111,300,949"
2022-07-10	Indiana	Commercially prepared items	"$104,704,341"
2022-07-17	Indiana	Commercially prepared items	"$105,688,714"
2022-07-24	Indiana	Commercially prepared items	"$112,445,214"
2022-07-31	Indiana	Commercially prepared items	"$108,311,818"
2022-08-07	Indiana	Commercially prepared items	"$112,994,055"
2022-08-14	Indiana	Commercially prepared items	"$112,165,286"
2022-08-21	Indiana	Commercially prepared items	"$113,867,668"
2022-08-28	Indiana	Commercially prepared items	"$110,958,359"
2022-09-04	Indiana	Commercially prepared items	"$112,587,177"
2022-09-11	Indiana	Commercially prepared items	"$110,486,557"
2022-09-18	Indiana	Commercially prepared items	"$112,741,840"
2022-09-25	Indiana	Commercially prepared items	"$113,348,402"
2022-10-02	Indiana	Commercially prepared items	"$113,658,452"
2022-10-09	Indiana	Commercially prepared items	"$115,526,680"
2022-10-16	Indiana	Commercially prepared items	"$116,204,798"
2022-10-23	Indiana	Commercially prepared items	"$117,332,407"
2022-10-30	Indiana	Commercially prepared items	"$120,262,720"
2022-11-06	Indiana	Commercially prepared items	"$119,429,852"
2022-11-13	Indiana	Commercially prepared items	"$115,766,373"
2022-11-20	Indiana	Commercially prepared items	"$122,853,979"
2022-11-27	Indiana	Commercially prepared items	"$116,924,966"
2022-12-04	Indiana	Commercially prepared items	"$110,829,649"
2022-12-11	Indiana	Commercially prepared items	"$123,166,486"
2022-12-18	Indiana	Commercially prepared items	"$131,753,065"
2022-12-25	Indiana	Commercially prepared items	"$157,841,941"
2022-01-02	Iowa	Commercially prepared items	"$55,781,346"
2022-01-09	Iowa	Commercially prepared items	"$54,963,171"
2022-01-16	Iowa	Commercially prepared items	"$59,843,368"
2022-01-23	Iowa	Commercially prepared items	"$56,022,086"
2022-01-30	Iowa	Commercially prepared items	"$58,685,741"
2022-02-06	Iowa	Commercially prepared items	"$59,520,439"
2022-02-13	Iowa	Commercially prepared items	"$67,745,325"
2022-02-20	Iowa	Commercially prepared items	"$58,533,615"
2022-02-27	Iowa	Commercially prepared items	"$56,727,046"
2022-03-06	Iowa	Commercially prepared items	"$59,967,826"
2022-03-13	Iowa	Commercially prepared items	"$60,974,595"
2022-03-20	Iowa	Commercially prepared items	"$59,175,279"
2022-03-27	Iowa	Commercially prepared items	"$59,755,598"
2022-04-03	Iowa	Commercially prepared items	"$62,662,429"
2022-04-10	Iowa	Commercially prepared items	"$65,184,038"
2022-04-17	Iowa	Commercially prepared items	"$71,101,564"
2022-04-24	Iowa	Commercially prepared items	"$58,848,999"
2022-05-01	Iowa	Commercially prepared items	"$60,590,372"
2022-05-08	Iowa	Commercially prepared items	"$63,780,001"
2022-05-15	Iowa	Commercially prepared items	"$61,950,992"
2022-05-22	Iowa	Commercially prepared items	"$62,021,909"
2022-05-29	Iowa	Commercially prepared items	"$65,628,521"
2022-06-05	Iowa	Commercially prepared items	"$63,067,614"
2022-06-12	Iowa	Commercially prepared items	"$65,084,682"
2022-06-19	Iowa	Commercially prepared items	"$63,261,506"
2022-06-26	Iowa	Commercially prepared items	"$61,508,131"
2022-07-03	Iowa	Commercially prepared items	"$67,713,932"
2022-07-10	Iowa	Commercially prepared items	"$62,845,664"
2022-07-17	Iowa	Commercially prepared items	"$61,689,010"
2022-07-24	Iowa	Commercially prepared items	"$61,768,280"
2022-07-31	Iowa	Commercially prepared items	"$61,383,403"
2022-08-07	Iowa	Commercially prepared items	"$61,697,054"
2022-08-14	Iowa	Commercially prepared items	"$63,776,280"
2022-08-21	Iowa	Commercially prepared items	"$63,318,562"
2022-08-28	Iowa	Commercially prepared items	"$63,235,793"
2022-09-04	Iowa	Commercially prepared items	"$66,428,029"
2022-09-11	Iowa	Commercially prepared items	"$65,173,379"
2022-09-18	Iowa	Commercially prepared items	"$64,404,985"
2022-09-25	Iowa	Commercially prepared items	"$63,582,259"
2022-10-02	Iowa	Commercially prepared items	"$66,518,583"
2022-10-09	Iowa	Commercially prepared items	"$68,445,626"
2022-10-16	Iowa	Commercially prepared items	"$68,447,594"
2022-10-23	Iowa	Commercially prepared items	"$67,791,025"
2022-10-30	Iowa	Commercially prepared items	"$69,184,999"
2022-11-06	Iowa	Commercially prepared items	"$66,905,178"
2022-11-13	Iowa	Commercially prepared items	"$67,161,218"
2022-11-20	Iowa	Commercially prepared items	"$72,974,960"
2022-11-27	Iowa	Commercially prepared items	"$64,875,338"
2022-12-04	Iowa	Commercially prepared items	"$65,379,322"
2022-12-11	Iowa	Commercially prepared items	"$70,633,173"
2022-12-18	Iowa	Commercially prepared items	"$75,978,910"
2022-12-25	Iowa	Commercially prepared items	"$75,398,486"
2022-01-02	Kansas	Commercially prepared items	"$44,856,098"
2022-01-09	Kansas	Commercially prepared items	"$43,052,926"
2022-01-16	Kansas	Commercially prepared items	"$47,864,711"
2022-01-23	Kansas	Commercially prepared items	"$44,516,596"
2022-01-30	Kansas	Commercially prepared items	"$48,111,529"
2022-02-06	Kansas	Commercially prepared items	"$49,538,831"
2022-02-13	Kansas	Commercially prepared items	"$52,067,520"
2022-02-20	Kansas	Commercially prepared items	"$49,709,800"
2022-02-27	Kansas	Commercially prepared items	"$46,716,644"
2022-03-06	Kansas	Commercially prepared items	"$48,450,136"
2022-03-13	Kansas	Commercially prepared items	"$49,356,376"
2022-03-20	Kansas	Commercially prepared items	"$46,773,636"
2022-03-27	Kansas	Commercially prepared items	"$48,111,532"
2022-04-03	Kansas	Commercially prepared items	"$50,104,209"
2022-04-10	Kansas	Commercially prepared items	"$52,050,131"
2022-04-17	Kansas	Commercially prepared items	"$57,189,024"
2022-04-24	Kansas	Commercially prepared items	"$47,326,889"
2022-05-01	Kansas	Commercially prepared items	"$48,409,113"
2022-05-08	Kansas	Commercially prepared items	"$51,450,239"
2022-05-15	Kansas	Commercially prepared items	"$49,557,810"
2022-05-22	Kansas	Commercially prepared items	"$49,494,752"
2022-05-29	Kansas	Commercially prepared items	"$52,037,026"
2022-06-05	Kansas	Commercially prepared items	"$50,085,711"
2022-06-12	Kansas	Commercially prepared items	"$51,178,644"
2022-06-19	Kansas	Commercially prepared items	"$50,697,716"
2022-06-26	Kansas	Commercially prepared items	"$49,063,351"
2022-07-03	Kansas	Commercially prepared items	"$53,154,903"
2022-07-10	Kansas	Commercially prepared items	"$50,243,156"
2022-07-17	Kansas	Commercially prepared items	"$48,985,369"
2022-07-24	Kansas	Commercially prepared items	"$48,373,551"
2022-07-31	Kansas	Commercially prepared items	"$49,254,868"
2022-08-07	Kansas	Commercially prepared items	"$50,424,480"
2022-08-14	Kansas	Commercially prepared items	"$51,081,259"
2022-08-21	Kansas	Commercially prepared items	"$50,902,257"
2022-08-28	Kansas	Commercially prepared items	"$50,073,239"
2022-09-04	Kansas	Commercially prepared items	"$52,696,012"
2022-09-11	Kansas	Commercially prepared items	"$52,192,349"
2022-09-18	Kansas	Commercially prepared items	"$51,251,546"
2022-09-25	Kansas	Commercially prepared items	"$50,976,444"
2022-10-02	Kansas	Commercially prepared items	"$52,533,675"
2022-10-09	Kansas	Commercially prepared items	"$54,838,732"
2022-10-16	Kansas	Commercially prepared items	"$54,345,357"
2022-10-23	Kansas	Commercially prepared items	"$54,369,013"
2022-10-30	Kansas	Commercially prepared items	"$56,108,774"
2022-11-06	Kansas	Commercially prepared items	"$56,555,964"
2022-11-13	Kansas	Commercially prepared items	"$54,626,696"
2022-11-20	Kansas	Commercially prepared items	"$55,756,180"
2022-11-27	Kansas	Commercially prepared items	"$56,814,389"
2022-12-04	Kansas	Commercially prepared items	"$52,094,221"
2022-12-11	Kansas	Commercially prepared items	"$57,597,373"
2022-12-18	Kansas	Commercially prepared items	"$62,036,714"
2022-12-25	Kansas	Commercially prepared items	"$71,781,538"
2022-01-02	Kentucky	Commercially prepared items	"$62,871,233"
2022-01-09	Kentucky	Commercially prepared items	"$70,277,489"
2022-01-16	Kentucky	Commercially prepared items	"$79,813,698"
2022-01-23	Kentucky	Commercially prepared items	"$67,917,847"
2022-01-30	Kentucky	Commercially prepared items	"$68,099,139"
2022-02-06	Kentucky	Commercially prepared items	"$80,083,358"
2022-02-13	Kentucky	Commercially prepared items	"$78,982,935"
2022-02-20	Kentucky	Commercially prepared items	"$75,997,634"
2022-02-27	Kentucky	Commercially prepared items	"$70,743,766"
2022-03-06	Kentucky	Commercially prepared items	"$72,697,038"
2022-03-13	Kentucky	Commercially prepared items	"$78,222,551"
2022-03-20	Kentucky	Commercially prepared items	"$72,631,798"
2022-03-27	Kentucky	Commercially prepared items	"$73,150,416"
2022-04-03	Kentucky	Commercially prepared items	"$73,283,450"
2022-04-10	Kentucky	Commercially prepared items	"$76,246,579"
2022-04-17	Kentucky	Commercially prepared items	"$88,252,358"
2022-04-24	Kentucky	Commercially prepared items	"$71,295,697"
2022-05-01	Kentucky	Commercially prepared items	"$69,521,082"
2022-05-08	Kentucky	Commercially prepared items	"$75,033,183"
2022-05-15	Kentucky	Commercially prepared items	"$70,985,383"
2022-05-22	Kentucky	Commercially prepared items	"$72,908,667"
2022-05-29	Kentucky	Commercially prepared items	"$74,563,657"
2022-06-05	Kentucky	Commercially prepared items	"$73,259,760"
2022-06-12	Kentucky	Commercially prepared items	"$74,414,192"
2022-06-19	Kentucky	Commercially prepared items	"$74,989,570"
2022-06-26	Kentucky	Commercially prepared items	"$71,179,455"
2022-07-03	Kentucky	Commercially prepared items	"$75,107,247"
2022-07-10	Kentucky	Commercially prepared items	"$74,062,594"
2022-07-17	Kentucky	Commercially prepared items	"$73,308,700"
2022-07-24	Kentucky	Commercially prepared items	"$72,832,712"
2022-07-31	Kentucky	Commercially prepared items	"$71,488,183"
2022-08-07	Kentucky	Commercially prepared items	"$76,658,789"
2022-08-14	Kentucky	Commercially prepared items	"$77,414,773"
2022-08-21	Kentucky	Commercially prepared items	"$78,179,358"
2022-08-28	Kentucky	Commercially prepared items	"$74,067,323"
2022-09-04	Kentucky	Commercially prepared items	"$78,345,108"
2022-09-11	Kentucky	Commercially prepared items	"$77,767,119"
2022-09-18	Kentucky	Commercially prepared items	"$78,134,647"
2022-09-25	Kentucky	Commercially prepared items	"$87,767,625"
2022-10-02	Kentucky	Commercially prepared items	"$84,331,772"
2022-10-09	Kentucky	Commercially prepared items	"$83,111,936"
2022-10-16	Kentucky	Commercially prepared items	"$82,957,765"
2022-10-23	Kentucky	Commercially prepared items	"$84,083,513"
2022-10-30	Kentucky	Commercially prepared items	"$83,907,374"
2022-11-06	Kentucky	Commercially prepared items	"$83,842,125"
2022-11-13	Kentucky	Commercially prepared items	"$80,281,948"
2022-11-20	Kentucky	Commercially prepared items	"$85,054,189"
2022-11-27	Kentucky	Commercially prepared items	"$79,261,522"
2022-12-04	Kentucky	Commercially prepared items	"$77,178,472"
2022-12-11	Kentucky	Commercially prepared items	"$85,498,364"
2022-12-18	Kentucky	Commercially prepared items	"$93,656,082"
2022-12-25	Kentucky	Commercially prepared items	"$108,158,001"
2022-01-02	Louisiana	Commercially prepared items	"$62,072,662"
2022-01-09	Louisiana	Commercially prepared items	"$68,028,420"
2022-01-16	Louisiana	Commercially prepared items	"$72,841,066"
2022-01-23	Louisiana	Commercially prepared items	"$71,373,287"
2022-01-30	Louisiana	Commercially prepared items	"$67,393,325"
2022-02-06	Louisiana	Commercially prepared items	"$74,256,607"
2022-02-13	Louisiana	Commercially prepared items	"$82,140,933"
2022-02-20	Louisiana	Commercially prepared items	"$75,970,927"
2022-02-27	Louisiana	Commercially prepared items	"$71,440,188"
2022-03-06	Louisiana	Commercially prepared items	"$73,792,648"
2022-03-13	Louisiana	Commercially prepared items	"$77,123,126"
2022-03-20	Louisiana	Commercially prepared items	"$75,121,838"
2022-03-27	Louisiana	Commercially prepared items	"$73,409,057"
2022-04-03	Louisiana	Commercially prepared items	"$74,980,358"
2022-04-10	Louisiana	Commercially prepared items	"$82,003,175"
2022-04-17	Louisiana	Commercially prepared items	"$87,364,919"
2022-04-24	Louisiana	Commercially prepared items	"$70,061,142"
2022-05-01	Louisiana	Commercially prepared items	"$69,424,383"
2022-05-08	Louisiana	Commercially prepared items	"$76,079,435"
2022-05-15	Louisiana	Commercially prepared items	"$74,979,374"
2022-05-22	Louisiana	Commercially prepared items	"$72,880,882"
2022-05-29	Louisiana	Commercially prepared items	"$72,999,242"
2022-06-05	Louisiana	Commercially prepared items	"$74,381,653"
2022-06-12	Louisiana	Commercially prepared items	"$77,341,062"
2022-06-19	Louisiana	Commercially prepared items	"$74,971,145"
2022-06-26	Louisiana	Commercially prepared items	"$70,711,372"
2022-07-03	Louisiana	Commercially prepared items	"$74,127,619"
2022-07-10	Louisiana	Commercially prepared items	"$74,738,084"
2022-07-17	Louisiana	Commercially prepared items	"$76,226,428"
2022-07-24	Louisiana	Commercially prepared items	"$73,420,862"
2022-07-31	Louisiana	Commercially prepared items	"$71,702,954"
2022-08-07	Louisiana	Commercially prepared items	"$79,234,328"
2022-08-14	Louisiana	Commercially prepared items	"$81,290,438"
2022-08-21	Louisiana	Commercially prepared items	"$77,546,372"
2022-08-28	Louisiana	Commercially prepared items	"$73,872,994"
2022-09-04	Louisiana	Commercially prepared items	"$79,298,609"
2022-09-11	Louisiana	Commercially prepared items	"$85,976,554"
2022-09-18	Louisiana	Commercially prepared items	"$80,209,609"
2022-09-25	Louisiana	Commercially prepared items	"$77,914,052"
2022-10-02	Louisiana	Commercially prepared items	"$81,316,656"
